vulnerability_id,vulnerability_aliases,affected_product,affected_subcomponent,status,status_notes,justification,impact_statement,action_statement,timestamp
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.31.12-rc1.0.20250814215358-2b53c7e4c817-build20250908,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.31.14-0.20251010190929-c49b201b7cf5-build20251015,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.31.14-0.20251010190929-c49b201b7cf5-build20251017,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.31.2-0.20241012053821-d74ad4253a54-build20241014,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.31.2-0.20241016053446-0955fa330f90-build20241016,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.31.9-rc1.0.20250516171836-812206503b28-build20250612,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.32.0-rc2.0.20241220224140-68fbd1a6b543-build20241231,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.32.0-rc3.0.20241220224140-68fbd1a6b543-build20250101,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.32.10-0.20251010190908-d439f1a03318-build20251015,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.32.10-0.20251010190908-d439f1a03318-build20251017,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.32.11-0.20251210094421-ded016535487-build20251210,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.32.5-rc1.0.20250516182639-8e8f2a4726fd-build20250612,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.32.8-rc1.0.20250814215348-fe896f7e7cf8-build20250908,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.33.0-rc1.0.20250430074337-dc03cb4b3faa-build20250430,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.33.0-rc1.0.20250905195603-857412ae5891-build20250908,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.33.0-rc1.0.20251010190006-0e5bc29d34d0-build20251015,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.33.0-rc1.0.20251210002518-764e98cbb4c1-build20251210,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.33.1-0.20250516163953-99d91538b132-build20250612,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.33.10-0.20260316230806-13a8403081db-build20260410,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.33.4-rc1.0.20250814212538-148243c49519-build20250908,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.33.6-0.20251010190850-d6b5244412d1-build20251015,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.33.6-0.20251010190850-d6b5244412d1-build20251017,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.33.7-0.20251210094413-291666bcc1a4-build20251210,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.33.8-0.20260211145912-3552cfc26032-build20260211,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.34.2-0.20251010190833-cf0d35a732d1-build20251015,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.34.2-0.20251010190833-cf0d35a732d1-build20251017,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.34.3-0.20251210094406-1ff6ebef7028-build20251210,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.34.4-0.20260211145917-c6017918a65c-build20260211,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.34.6-0.20260316230751-17a084ce762a-build20260410,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.35.0-rc1.0.20251218152248-a6c6cd15c0c4-build20251219,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.35.1-0.20260211145923-50fa2d70c239-build20260211,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.35.1-0.20260211145931-c5b158798933-build20260211,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.35.1-0.20260326181215-b483ddc65a1a-build20260410,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/image-build-rke2-cloud-provider@v1.35.3-0.20260316230721-4841276da0cf-build20260410,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/kube-api-auth@v0.2.1,pkg:golang/golang.org/x/net@v0.19.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/kube-api-auth@v0.2.2,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/kube-api-auth@v0.2.4,pkg:golang/golang.org/x/net@v0.28.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/local-path-provisioner@v0.0.28,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/local-path-provisioner@v0.0.30,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/machine@v0.15.0-rancher112,pkg:golang/golang.org/x/net@v0.19.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/machine@v0.15.0-rancher118,pkg:golang/golang.org/x/net@v0.28.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/machine@v0.15.0-rancher124,pkg:golang/golang.org/x/net@v0.28.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/machine@v0.15.0-rancher125,pkg:golang/golang.org/x/net@v0.28.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/prometheus-federator@v0.3.4,pkg:golang/golang.org/x/net@v0.7.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rancher-ai-agent/crd-generation@v1.0.2,pkg:golang/golang.org/x/net@v0.19.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-02T14:26:34Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rancher-ai-agent/crd-generation@v1.0.2-rc.1,pkg:golang/golang.org/x/net@v0.19.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-02T14:26:40Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rancher-ai-agent/crd-generation@v1.0.2-rc.2,pkg:golang/golang.org/x/net@v0.19.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-02T14:26:38Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rancher-ai-agent/crd-generation@v1.0.2-rc.3,pkg:golang/golang.org/x/net@v0.19.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-02T14:26:36Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rancher/pkg/apis@v2.8.5,pkg:golang/golang.org/x/net@v0.21.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rancher/pkg/apis@v2.8.5-rc3,pkg:golang/golang.org/x/net@v0.21.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rancher/pkg/client@v2.9.8,pkg:golang/golang.org/x/net@v0.24.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rancher/pkg/client@v2.9.8-rc1,pkg:golang/golang.org/x/net@v0.24.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rancher@v2.8.5,pkg:golang/golang.org/x/net@v0.21.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rancher@v2.8.5-rc3,pkg:golang/golang.org/x/net@v0.21.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rancher@v2.8.6-rc3,pkg:golang/golang.org/x/net@v0.27.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/remotedialer@v0.4.4,pkg:golang/golang.org/x/net@v0.28.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke-tools@v0.1.111,pkg:golang/golang.org/x/net@v0.26.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke-tools@v0.1.112,pkg:golang/golang.org/x/net@v0.26.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke-tools@v0.1.113,pkg:golang/golang.org/x/net@v0.26.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.27.16+rke2r2,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.27.16-rc1+rke2r2,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.28.15+rke2r1,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.28.15-rc4+rke2r1,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.29.15+rke2r1,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.29.15-rc2+rke2r1,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.30.12+rke2r1,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.30.12-rc1+rke2r1,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.30.13+rke2r1,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.30.13-rc1+rke2r1,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.30.13-rc2+rke2r1,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.30.14+rke2r1,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.30.14+rke2r2,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.30.14+rke2r4,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.30.14-rc1+rke2r1,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.30.14-rc1+rke2r2,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.30.14-rc1+rke2r3,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.30.14-rc1+rke2r4,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.30.14-rc2+rke2r1,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.30.14-rc2+rke2r2,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.30.14-rc2+rke2r3,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.30.14-rc3+rke2r3,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.30.14-rc4+rke2r3,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.30.14-rc5+rke2r3,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.30.14-rc6+rke2r3,pkg:golang/golang.org/x/net@v0.17.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.31.10+rke2r1,pkg:golang/golang.org/x/net@v0.26.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.31.10-rc1+rke2r1,pkg:golang/golang.org/x/net@v0.26.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2024-45338,"GO-2024-3333,GHSA-w32m-9786-jp63",pkg:golang/github.com/rancher/rke2@v1.31.10-rc2+rke2r1,pkg:golang/golang.org/x/net@v0.26.0,not_affected,,vulnerable_code_not_in_execute_path,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
