vulnerability_id,vulnerability_aliases,affected_product,affected_subcomponent,status,status_notes,justification,impact_statement,action_statement
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/paketo-buildpacks/poetry-install","pkg:golang/golang.org/x/net@v0.10.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/paketo-buildpacks/poetry-run","pkg:golang/golang.org/x/net@v0.11.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/paketo-buildpacks/puma","pkg:golang/golang.org/x/net@v0.12.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/paketo-buildpacks/python-start","pkg:golang/golang.org/x/net@v0.11.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/paketo-buildpacks/rackup","pkg:golang/golang.org/x/net@v0.12.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/paketo-buildpacks/rails-assets","pkg:golang/golang.org/x/net@v0.12.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/paketo-buildpacks/rake","pkg:golang/golang.org/x/net@v0.12.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/paketo-buildpacks/thin","pkg:golang/golang.org/x/net@v0.12.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/paketo-buildpacks/unicorn","pkg:golang/golang.org/x/net@v0.12.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/paketo-buildpacks/vsdbg","pkg:golang/golang.org/x/net@v0.10.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/paketo-buildpacks/yarn","pkg:golang/golang.org/x/net@v0.10.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/paketo-buildpacks/yarn-install","pkg:golang/golang.org/x/net@v0.10.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/paketo-buildpacks/yarn-start","pkg:golang/golang.org/x/net@v0.11.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/prometheus/alertmanager","pkg:golang/golang.org/x/net@v0.10.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/prometheus/alertmanager","pkg:golang/golang.org/x/net@v0.4.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/prometheus/prometheus","pkg:golang/golang.org/x/net@v0.10.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/prometheus/prometheus","pkg:golang/golang.org/x/net@v0.5.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/rancher/confd","pkg:golang/golang.org/x/net@v0.7.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/rancher/helm-project-operator","pkg:golang/golang.org/x/net@v0.7.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/rancher/kube-api-auth","pkg:golang/golang.org/x/net@v0.0.0-20210315170653-34ac3e1c2000","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/rancher/kube-api-auth","pkg:golang/golang.org/x/net@v0.0.0-20210805182204-aaa1db679c0d","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/rancher/kube-api-auth","pkg:golang/golang.org/x/net@v0.12.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/rancher/local-path-provisioner","pkg:golang/golang.org/x/net@v0.0.0-20201021035429-f5854403a974","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/rancher/local-path-provisioner","pkg:golang/golang.org/x/net@v0.8.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/rancher/prometheus-federator","pkg:golang/golang.org/x/net@v0.7.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/rancher/system-upgrade-controller","pkg:golang/golang.org/x/net@v0.9.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/rancher/wharfie","pkg:golang/golang.org/x/net@v0.0.0-20211111160137-58aab5ef257a","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/github.com/rancher/wharfie","pkg:golang/golang.org/x/net@v0.1.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/go.etcd.io/etcd/v3","pkg:golang/golang.org/x/net@v0.7.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/gopkg.in/k8snetworkplumbingwg/multus-cni.v4","pkg:golang/golang.org/x/net@v0.7.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/helm.sh/helm/v3","pkg:golang/golang.org/x/net@v0.0.0-20220127200216-cd36cc0744dd","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/helm.sh/helm/v3","pkg:golang/golang.org/x/net@v0.5.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/k8s.io/kubernetes","pkg:golang/golang.org/x/net@v0.8.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/sigs.k8s.io/cluster-api","pkg:golang/golang.org/x/net@v0.8.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-1988","CVE-2023-3978,GHSA-2wrh-6pvc-2jm9","pkg:golang/sigs.k8s.io/metrics-server","pkg:golang/golang.org/x/net@v0.7.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2041","CVE-2023-39318","pkg:golang/github.com/kiali/kiali","pkg:golang/stdlib@v1.20.10","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2041","CVE-2023-39318","pkg:golang/github.com/kubernetes-csi/external-snapshotter/v6","pkg:golang/stdlib@v1.19.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2041","CVE-2023-39318","pkg:golang/github.com/kubernetes-csi/external-snapshotter/v6","pkg:golang/stdlib@v1.20.5","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2041","CVE-2023-39318","pkg:golang/github.com/openshift/oauth-proxy","pkg:golang/stdlib@v1.20.10","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2043","CVE-2023-39319","pkg:golang/github.com/kiali/kiali","pkg:golang/stdlib@v1.20.10","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2043","CVE-2023-39319","pkg:golang/github.com/kubernetes-csi/external-snapshotter/v6","pkg:golang/stdlib@v1.19.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2043","CVE-2023-39319","pkg:golang/github.com/kubernetes-csi/external-snapshotter/v6","pkg:golang/stdlib@v1.20.5","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2043","CVE-2023-39319","pkg:golang/github.com/openshift/oauth-proxy","pkg:golang/stdlib@v1.20.10","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2044","CVE-2023-39321","pkg:golang/github.com/brancz/kube-rbac-proxy","pkg:golang/stdlib@v1.19.4","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2044","CVE-2023-39321","pkg:golang/github.com/dexidp/dex","pkg:golang/stdlib@v1.20.4","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2044","CVE-2023-39321","pkg:golang/github.com/grpc-ecosystem/grpc-health-probe","pkg:golang/stdlib@v1.20.7","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2044","CVE-2023-39321","pkg:golang/github.com/kiali/kiali","pkg:golang/stdlib@v1.20.10","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2044","CVE-2023-39321","pkg:golang/github.com/kiali/kiali","pkg:golang/stdlib@v1.20.5","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2044","CVE-2023-39321","pkg:golang/github.com/kube-logging/logging-operator","pkg:golang/stdlib@v1.20.6","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2044","CVE-2023-39321","pkg:golang/github.com/kubernetes-csi/external-snapshotter/v6","pkg:golang/stdlib@v1.19.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2044","CVE-2023-39321","pkg:golang/github.com/kubernetes-csi/external-snapshotter/v6","pkg:golang/stdlib@v1.20.5","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2044","CVE-2023-39321","pkg:golang/github.com/kubernetes-csi/node-driver-registrar","pkg:golang/stdlib@v1.20.5","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2044","CVE-2023-39321","pkg:golang/github.com/open-policy-agent/gatekeeper/v3","pkg:golang/stdlib@v1.20.7","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2044","CVE-2023-39321","pkg:golang/github.com/openshift/oauth-proxy","pkg:golang/stdlib@v1.20.10","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2044","CVE-2023-39321","pkg:golang/github.com/prometheus/alertmanager","pkg:golang/stdlib@v1.19.4","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2044","CVE-2023-39321","pkg:golang/github.com/prometheus/alertmanager","pkg:golang/stdlib@v1.20.7","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2044","CVE-2023-39321","pkg:golang/github.com/prometheus/prometheus","pkg:golang/stdlib@v1.19.5","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2044","CVE-2023-39321","pkg:golang/github.com/prometheus/prometheus","pkg:golang/stdlib@v1.20.5","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2044","CVE-2023-39321","pkg:golang/sigs.k8s.io/cluster-api","pkg:golang/stdlib@v1.19.6","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2044","CVE-2023-39321","pkg:golang/sigs.k8s.io/metrics-server","pkg:golang/stdlib@v1.19.7","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2045","CVE-2023-39322","pkg:golang/github.com/brancz/kube-rbac-proxy","pkg:golang/stdlib@v1.19.4","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2045","CVE-2023-39322","pkg:golang/github.com/dexidp/dex","pkg:golang/stdlib@v1.20.4","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2045","CVE-2023-39322","pkg:golang/github.com/grpc-ecosystem/grpc-health-probe","pkg:golang/stdlib@v1.20.7","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2045","CVE-2023-39322","pkg:golang/github.com/kiali/kiali","pkg:golang/stdlib@v1.20.10","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2045","CVE-2023-39322","pkg:golang/github.com/kiali/kiali","pkg:golang/stdlib@v1.20.5","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2045","CVE-2023-39322","pkg:golang/github.com/kube-logging/logging-operator","pkg:golang/stdlib@v1.20.6","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2045","CVE-2023-39322","pkg:golang/github.com/kubernetes-csi/external-snapshotter/v6","pkg:golang/stdlib@v1.19.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2045","CVE-2023-39322","pkg:golang/github.com/kubernetes-csi/external-snapshotter/v6","pkg:golang/stdlib@v1.20.5","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2045","CVE-2023-39322","pkg:golang/github.com/kubernetes-csi/node-driver-registrar","pkg:golang/stdlib@v1.20.5","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2045","CVE-2023-39322","pkg:golang/github.com/open-policy-agent/gatekeeper/v3","pkg:golang/stdlib@v1.20.7","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2045","CVE-2023-39322","pkg:golang/github.com/openshift/oauth-proxy","pkg:golang/stdlib@v1.20.10","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2045","CVE-2023-39322","pkg:golang/github.com/prometheus/alertmanager","pkg:golang/stdlib@v1.19.4","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2045","CVE-2023-39322","pkg:golang/github.com/prometheus/alertmanager","pkg:golang/stdlib@v1.20.7","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2045","CVE-2023-39322","pkg:golang/github.com/prometheus/prometheus","pkg:golang/stdlib@v1.19.5","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2045","CVE-2023-39322","pkg:golang/github.com/prometheus/prometheus","pkg:golang/stdlib@v1.20.5","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2045","CVE-2023-39322","pkg:golang/sigs.k8s.io/cluster-api","pkg:golang/stdlib@v1.19.6","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2045","CVE-2023-39322","pkg:golang/sigs.k8s.io/metrics-server","pkg:golang/stdlib@v1.19.7","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2048","GHSA-6xv5-86q9-7xr8","pkg:golang/github.com/derailed/k9s","pkg:golang/github.com/cyphar/filepath-securejoin@v0.2.3","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2048","GHSA-6xv5-86q9-7xr8","pkg:golang/github.com/helm/helm-mapkubeapis","pkg:golang/github.com/cyphar/filepath-securejoin@v0.2.3","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2048","GHSA-6xv5-86q9-7xr8","pkg:golang/github.com/k3s-io/helm-set-status","pkg:golang/github.com/cyphar/filepath-securejoin@v0.2.2","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2048","GHSA-6xv5-86q9-7xr8","pkg:golang/github.com/k3s-io/helm-set-status","pkg:golang/github.com/cyphar/filepath-securejoin@v0.2.3","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2048","GHSA-6xv5-86q9-7xr8","pkg:golang/github.com/kubernetes-sigs/cri-tools","pkg:golang/github.com/cyphar/filepath-securejoin@v0.2.3","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2048","GHSA-6xv5-86q9-7xr8","pkg:golang/github.com/rancher/helm-project-operator","pkg:golang/github.com/cyphar/filepath-securejoin@v0.2.3","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2048","GHSA-6xv5-86q9-7xr8","pkg:golang/github.com/rancher/kube-api-auth","pkg:golang/github.com/cyphar/filepath-securejoin@v0.2.2","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2048","GHSA-6xv5-86q9-7xr8","pkg:golang/github.com/rancher/kube-api-auth","pkg:golang/github.com/cyphar/filepath-securejoin@v0.2.3","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2048","GHSA-6xv5-86q9-7xr8","pkg:golang/github.com/rancher/prometheus-federator","pkg:golang/github.com/cyphar/filepath-securejoin@v0.2.3","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2048","GHSA-6xv5-86q9-7xr8","pkg:golang/github.com/rancher/support-bundle-kit","pkg:golang/github.com/cyphar/filepath-securejoin@v0.2.3","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/Mirantis/cri-dockerd","pkg:golang/golang.org/x/net@v0.7.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/buildpacks/lifecycle","pkg:golang/golang.org/x/net@v0.8.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/containerd/containerd","pkg:golang/golang.org/x/net@v0.13.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/coredns/coredns","pkg:golang/golang.org/x/net@v0.0.0-20220722155237-a158d28d115b","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/coredns/coredns","pkg:golang/golang.org/x/net@v0.14.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/coredns/coredns","pkg:golang/golang.org/x/net@v0.4.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/derailed/k9s","pkg:golang/golang.org/x/net@v0.5.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/flannel-io/flannel","pkg:golang/golang.org/x/net@v0.7.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/grpc-ecosystem/grpc-health-probe","pkg:golang/golang.org/x/net@v0.9.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/grpc-ecosystem/grpc-health-probe","pkg:golang/stdlib@v1.20.7","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/hairyhenderson/gomplate/v3","pkg:golang/golang.org/x/net@v0.7.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/harvester/docker-machine-driver-harvester","pkg:golang/golang.org/x/net@v0.7.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/harvester/harvester-csi-driver","pkg:golang/golang.org/x/net@v0.7.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/harvester/pcidevices","pkg:golang/golang.org/x/net@v0.0.0-20220906165146-f3363e06e74c","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/harvester/seeder","pkg:golang/golang.org/x/net@v0.7.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/harvester/vm-import-controller","pkg:golang/golang.org/x/net@v0.0.0-20220906165146-f3363e06e74c","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/harvester/webhook","pkg:golang/golang.org/x/net@v0.0.0-20211209124913-491a49abca63","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/harvester/webhook","pkg:golang/golang.org/x/net@v0.0.0-20221004154528-8021a29435af","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/harvester/webhook","pkg:golang/golang.org/x/net@v0.6.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/helm/helm-mapkubeapis","pkg:golang/golang.org/x/net@v0.10.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/heptiolabs/eventrouter","pkg:golang/golang.org/x/net@v0.8.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/k3s-io/helm-set-status","pkg:golang/golang.org/x/net@v0.0.0-20210224082022-3d97a244fca7","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/k3s-io/helm-set-status","pkg:golang/golang.org/x/net@v0.10.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/k3s-io/helm-set-status","pkg:golang/golang.org/x/net@v0.5.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/kiali/kiali","pkg:golang/stdlib@v1.20.10","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/kube-vip/kube-vip","pkg:golang/golang.org/x/net@v0.8.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2023-2102","CVE-2023-39325,GHSA-4374-p667-p6c8","pkg:golang/github.com/kubernetes-sigs/cri-tools","pkg:golang/golang.org/x/net@v0.14.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
